keywords,latitude,longitude,name,openingHoursFriday,openingHoursMonday,openingHoursSaturday,openingHoursSunday,openingHoursThursday,openingHoursTuesday,openingHoursWednesday
,"
         41.0242","
         29.0549","
         Çamlica","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         50.969328","
         6.926949","
         Andreas Kessler","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.027346","
         7.042029","
         Kuttenkeuler Gmbh","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         50.897271","
         6.683928","
         Piet Esser","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.718071","
         7.091139","
         Jasmin Salamat-Löhr","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.19493","
         6.41981","
         Heike Bendul","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.361247","
         6.943269","
         Tomasz Horozaniecki","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.12774","
         6.45381","
         Turhan Bayat","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.212261","
         6.448327","
         Claudia Wingerath","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.210957","
         6.143317","
         Patrick Timp","
         06:00-20:00","
         06:00-20:00","
         07:00-20:00","
         09:00-20:00","
         06:00-20:00","
         06:00-20:00","
         06:00-20:00"
,"
         51.096444","
         6.215891","
         Karl-Josef Hark","
         04:45-20:00","
         04:45-20:00","
         05:30-19:00","
         08:00-19:00","
         04:45-20:00","
         04:45-20:00","
         04:45-20:00"
,"
         51.107338","
         6.178758","
         Michael Dohmen","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.15626","
         6.50689","
         Turhan Bayat","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.138158","
         6.287245","
         Erwin Rex","
         06:00-21:00","
         06:00-21:00","
         07:00-20:00","
         09:00-20:00","
         06:00-21:00","
         06:00-21:00","
         06:00-21:00"
,"
         51.201294","
         6.348576","
         Rolf Jasdauskis","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.21828","
         6.47756","
         Nicole Tetzlaff","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.203091","
         6.418954","
         Silvia Karin Dahmen","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         50.949266","
         7.545133","
         Thorsten Gerhardtz","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         07:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.023638","
         7.555424","
         Bellersheim Tankstellengmbh&Co. Kg","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.263326","
         7.177399","
         Thorsten Schürmann","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.223474","
         -0.783653","
         Farnham S.Stn Fs110","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         51.119463","
         6.973804","
         Olav Naumann","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.241549","
         6.797062","
         Gerd Zschoche","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         09:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         51.234105","
         7.236225","
         Christel Rosendahl","
         06:00-22:00","
         06:00-22:00","
         08:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         36.862357","
         27.157401","
         Kalivas Georgios","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.229843","
         7.074336","
         Thorsten Schürmann","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.03677","
         6.67781","
         Matthias Kolmar","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.201609","
         6.904925","
         Stefan Strube","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         37.965607","
         23.512786","
         Petrakis Dimitrios","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.075232","
         0.452406","
         Haverhill S.Stn Fs066","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         43.7076","
         7.255839","
         Station BP Nice Gambetta","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.218521","
         6.605732","
         Uwe Clas","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.212446","
         6.857807","
         Maic Riese","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.417306","
         -2.996816","
         City Services","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         51.19363","
         6.988","
         Sascha Wolf","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.28872","
         6.827407","
         Heike Wies","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.17467","
         6.73816","
         Oliver Rosenbach","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         07:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.114048","
         6.550184","
         Tks Tokloth&Kuhlen Service Gmbh","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         40.799475","
         22.048792","
         Ioannidis Alexandros","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.307956","
         7.087359","
         Günther Bremer","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.19984","
         7.25123","
         Thomas Schmitz","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.159045","
         6.961148","
         Bat Ohligser Heide-Westfischer Raststätten Gmbh&Co. Kg","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.691925","
         7.137119","
         Oswald Raths","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         50.988103","
         7.087494","
         Klaus Müller","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         07:30-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.321948","
         6.955712","
         Tomasz Horozaniecki","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.203607","
         6.474809","
         Stephanie Rafael","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         50.89109","
         7.06779","
         Heiko Mellenthin","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         39.39193","
         21.92364","
         Tsitras Basileios","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.77848","
         7.191014","
         Barbara Kaczmarek","
         06:00-23:00","
         06:00-23:00","
         07:00-23:00","
         07:00-23:00","
         06:00-23:00","
         06:00-23:00","
         06:00-23:00"
,"
         50.810207","
         7.157603","
         Kuttenkeuler Gmbh","
         06:00-22:00","
         06:00-22:00","
         07:00-20:00","
         09:00-20:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.228964","
         7.149475","
         Christiane Münch","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         54.129776","
         17.861604","
         Korne","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         45.299647","
         5.628179","
         Station BP Voreppe Lechaillon","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         54.685231","
         18.368784","
         Celbowo","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.072987","
         27.079187","
         Ertugrul","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         50.724329","
         7.152935","
         Vahid Afshar","
         06:00-23:59","
         06:00-23:59","
         06:00-23:59","
         08:00-23:59","
         06:00-23:59","
         06:00-23:59","
         06:00-23:59"
,"
         50.970588","
         6.119662","
         Rita Nock","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.935253","
         6.853555","
         Michael Klein","
         06:30-21:00","
         06:30-21:00","
         07:30-20:00","
         09:00-19:00","
         06:30-21:00","
         06:30-21:00","
         06:30-21:00"
,"
         38.404927","
         21.862324","
         Alexopoulos G.&L. O.E.","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.440041","
         -3.864602","
         Mercasanta","
         00:00-23:59","
         00:00-23:59",,,"
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.942666","
         7.027351","
         Thomas Schulze","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         52.2540232","
         -2.1597522","
         Droitwich Sf Connect","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         50.993078","
         6.94064","
         Wolfgang Fischer","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.946806","
         7.085066","
         Thomas Mundorf","
         06:00-22:00","
         06:00-22:00","
         07:00-23:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         50.952342","
         6.96166","
         Fazli Erdogan Zurikyan","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.927209","
         7.000249","
         Jennifer Wiehe","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.922969","
         6.980711","
         Maria Papadopoulos","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.905831","
         6.93792","
         Martin Schmidt","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.030023","
         5.956289","
         Fred Pfennings Gmbh&Co. Kg","
         06:00-22:00","
         06:00-22:00","
         07:00-21:00","
         08:00-21:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         38.045823","
         23.548185","
         Kalipso 175/Elefsina","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.202588","
         7.131114","
         Sandra Schürbusch","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.094009","
         6.081931","
         Marcus Thies","
         06:00-21:00","
         06:00-21:00","
         07:00-21:00","
         08:00-21:00","
         06:00-21:00","
         06:00-21:00","
         06:00-21:00"
,"
         51.200987","
         6.763206","
         Ingo Wies","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.986478","
         6.671662","
         Enzo Michelini","
         06:00-21:00","
         06:00-21:00","
         07:00-21:00","
         08:00-21:00","
         06:00-21:00","
         06:00-21:00","
         06:00-21:00"
,"
         51.260567","
         6.908695","
         Senol Erdogan","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.484317","
         6.975734","
         Q1 Energie Ag","
         05:00-21:00","
         05:00-21:00","
         05:00-20:00","
         09:00-19:00","
         05:00-21:00","
         05:00-21:00","
         05:00-21:00"
,"
         38.894237","
         22.445575","
         Gkikas A. Georgios","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.199367","
         7.075386","
         Ingo Naumann","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.957658","
         6.801176","
         Robert Herrmann","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.31061","
         6.290935","
         Annika Weier","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.832405","
         6.458665","
         Dennis Sander","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.005079","
         6.522292","
         Bat Bedburger Land Ostbmv Mineralölvertriebs Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.450112","
         6.668072","
         Kuttenkeuler Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.236904","
         6.510739","
         Bat Cloerbruch Südkuttenkeuler Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.036835","
         9.48776","
         Bat Hasselberg Westbmv Mineralölvertriebs Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.393039","
         7.75839","
         Bmv Mineralölvertriebs Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.37818","
         7.72828","
         Bmv Mineralölvertriebs Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.06117","
         6.822199","
         Fred Pfennings Gmbh&Co. Kg","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.169436","
         6.823012","
         Oliver Weckler","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.539934","
         26.10093","
         Trampakoylos Konstantinos","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.632734","
         7.876345","
         Bat Rhynern Nordköster Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.69887","
         7.277673","
         Kuttenkeuler Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.81047","
         6.808733","
         Kuttenkeuler Gmbh","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         07:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         50.85704","
         6.806084","
         Bat Ville Ostkuttenkeuler Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.310241","
         6.634703","
         Bat Geismühle Ostj. Knittel Söhne Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.635378","
         6.74747","
         Bat Hünxe Westbab Tankstelle Hünxe West Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.158986","
         6.961083","
         Bat Ohligser Heide Ostoha Fischer Rastst. Gmbh&Co. Kg","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.296426","
         7.213596","
         Bat Sternenberg Nordstefan Dute","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.950584","
         7.319697","
         Bat Aggertal Nordhoffmann Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.953057","
         7.318976","
         Bat Aggertal Südhoffmann Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.929123","
         6.77543","
         Bat Frechen Nordrs Königsdorf Nord Und Süd Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.002391","
         8.109259","
         Bat Heidenfahrt Nordjoachim Schnorbach","
         06:00-23:00","
         06:00-23:00","
         06:00-23:59","
         06:00-23:00","
         06:00-23:00","
         06:00-23:00","
         06:00-23:00"
,"
         50.266406","
         7.512775","
         Bat Mosel Ostralf Bolz","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.267531","
         7.509913","
         Bat Mosel Westralf Bolz","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         49.90107","
         7.899356","
         Oel-Huff Tankstellen Gmbh","
         05:00-22:00","
         05:00-22:00","
         06:00-22:00","
         07:00-22:00","
         05:00-22:00","
         05:00-22:00","
         05:00-22:00"
,"
         51.71795505","
         19.43550360","
         BP Gorna","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.279279","
         7.429326","
         Pludra Tankstellen-Abrechnungs Gmbh&Co. Kg","
         05:00-23:59","
         05:00-23:59","
         06:00-23:59","
         08:00-23:59","
         05:00-23:59","
         05:00-23:59","
         05:00-23:59"
,"
         52.219216","
         8.884501","
         Löseke Gmbh&Co. Kg","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.652284","
         6.198093","
         Bat Kalbecker Forst Westkuttenkeuler Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.96418","
         32.754774","
         Ostim Sanayi","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         51.486219","
         6.999375","
         Christos Paraskevopoulos","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.53117","
         6.891639","
         Fred Pfennings Gmbh&Co. Kg","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         09:00-21:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         51.04007","
         6.282132","
         Fred Pfennings Gmbh&Co. Kg","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.658244","
         6.275132","
         Kuttenkeuler Gmbh","
         05:00-22:00","
         05:00-22:00","
         06:00-22:00","
         07:00-22:00","
         05:00-22:00","
         05:00-22:00","
         05:00-22:00"
,"
         51.993746","
         9.099344","
         Fred Pfennings Gmbh&Co. Kg","
         06:00-20:00","
         06:00-20:00","
         07:00-20:00","
         07:30-20:00","
         06:00-20:00","
         06:00-20:00","
         06:00-20:00"
,"
         51.516606","
         6.316003","
         Fred Pfennings Gmbh&Co. Kg","
         06:00-21:00","
         06:00-21:00","
         07:00-21:00","
         08:00-20:00","
         06:00-21:00","
         06:00-21:00","
         06:00-21:00"
,"
         51.185071","
         6.526191","
         Fred Pfennings Gmbh&Co. Kg","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.28523","
         6.65977","
         Fred Pfennings Gmbh&Co. Kg","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.523246","
         6.680102","
         Fred Pfennings Gmbh&Co. Kg","
         07:00-19:00","
         07:00-19:00","
         08:00-18:00","
         10:00-18:00","
         07:00-19:00","
         07:00-19:00","
         07:00-19:00"
,"
         50.92085","
         6.10982","
         Fred Pfennings Gmbh&Co. Kg","
         05:00-22:00","
         05:00-22:00","
         06:00-22:00","
         07:00-22:00","
         05:00-22:00","
         05:00-22:00","
         05:00-22:00"
,"
         51.681508","
         6.575401","
         Fred Pfennings Gmbh&Co. Kg","
         07:00-20:00","
         07:00-20:00","
         08:00-20:00","
         08:00-20:00","
         07:00-20:00","
         07:00-20:00","
         07:00-20:00"
,"
         51.382931","
         6.599325","
         Fred Pfennings Gmbh&Co. Kg","
         06:00-22:00","
         06:00-22:00","
         06:00-20:00","
         08:00-20:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         50.910635","
         6.817858","
         Wilhelm Kleffmann Kg","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.989535","
         6.998843","
         Wilhelm Kleffmann Kg","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.973839","
         7.012331","
         Wilhelm Kleffmann Kg","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-20:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         50.943089","
         6.898796","
         Wilhelm Kleffmann Kg","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-20:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         50.958527","
         6.905356","
         Wilhelm Kleffmann Kg","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.980448","
         6.968972","
         Wilhelm Kleffmann Kg","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.80968","
         6.636788","
         Wilhelm Kleffmann Kg","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         51.091209","
         7.187024","
         Wilhelm Kleffmann Kg","
         07:00-19:30","
         07:00-19:30","
         07:00-17:00","
         10:00-14:00","
         07:00-19:30","
         07:00-19:30","
         07:00-19:30"
,"
         51.880266","
         6.173678","
         Gebrüder Derksen Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.842439","
         6.275282","
         Gebrüder Derksen Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.686808","
         7.634016","
         Bellersheim Tankstellengmbh&Co. Kg","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         50.648091","
         7.952934","
         Bellersheim Tankstellengmbh&Co. Kg","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
